City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
0,Port Alfred,-33.5906,26.891,56.5,56,0,11.45,ZA,clear sky,2021-06-06 03:13:54
1,Maine-Soroa,13.2114,12.0241,86.05,42,100,8.77,NE,overcast clouds,2021-06-06 03:17:08
2,Tias,28.9611,-13.645,64.15,68,75,10.36,ES,broken clouds,2021-06-06 03:17:08
3,Mahajanga,-15.7167,46.3167,69.82,83,20,4.61,MG,few clouds,2021-06-06 03:17:09
4,Suhut,38.5311,30.5458,44.44,83,0,3.49,TR,clear sky,2021-06-06 03:08:05
5,Ancud,-41.8697,-73.8203,47.23,82,91,5.35,CL,overcast clouds,2021-06-06 03:13:58
6,Akyab,20.15,92.9,82.09,84,90,14.2,MM,light rain,2021-06-06 03:16:03
7,Albany,42.6001,-73.9662,73.92,72,24,1.01,US,few clouds,2021-06-06 03:13:49
8,Ushuaia,-54.8,-68.3,31.66,86,0,8.05,AR,clear sky,2021-06-06 03:13:39
9,Tasiilaq,65.6145,-37.6368,41.16,98,100,2.98,GL,light rain,2021-06-06 03:14:15
10,Aykhal,66.0,111.5,48.15,37,86,15.05,RU,overcast clouds,2021-06-06 03:15:17
11,Guadalupe Y Calvo,26.1,-106.9667,54.3,65,42,3.87,MX,scattered clouds,2021-06-06 03:17:09
12,Padang,-0.9492,100.3543,84.33,60,81,2.39,ID,broken clouds,2021-06-06 03:12:47
13,Victoria,22.2855,114.1577,87.96,73,42,7.0,HK,scattered clouds,2021-06-06 03:14:01
14,Cherskiy,68.75,161.3,70.81,27,36,22.97,RU,scattered clouds,2021-06-06 03:17:09
15,Santa Maria,-29.6842,-53.8069,61.74,97,100,2.64,BR,light rain,2021-06-06 03:14:01
16,Cape Town,-33.9258,18.4232,64.11,34,19,6.85,ZA,few clouds,2021-06-06 03:12:02
17,Kapaa,22.0752,-159.319,84.18,71,40,1.01,US,scattered clouds,2021-06-06 03:13:56
18,San Quintin,30.4833,-115.95,66.43,82,2,7.54,MX,clear sky,2021-06-06 03:08:00
19,Mataura,-46.1927,168.8643,49.48,72,16,0.92,NZ,few clouds,2021-06-06 03:12:03
20,Barrow,71.2906,-156.7887,33.82,86,75,11.5,US,mist,2021-06-06 03:14:01
21,Bucerias,20.75,-105.3333,82.98,78,75,2.28,MX,broken clouds,2021-06-06 03:13:34
22,Shirokiy,49.758,129.523,65.64,58,5,2.15,RU,clear sky,2021-06-06 03:07:48
23,Rikitea,-23.1203,-134.9692,76.1,81,69,12.8,PF,broken clouds,2021-06-06 03:13:52
24,Port Hardy,50.6996,-127.4199,50.0,74,98,9.06,CA,overcast clouds,2021-06-06 03:17:10
25,Punta Arenas,-53.15,-70.9167,35.71,93,90,11.9,CL,light rain,2021-06-06 03:09:07
26,Requena,39.4883,-1.1004,56.71,92,89,3.33,ES,overcast clouds,2021-06-06 03:17:10
27,Qaanaaq,77.484,-69.3632,34.88,71,80,6.82,GL,broken clouds,2021-06-06 03:14:06
28,Atuona,-9.8,-139.0333,79.34,69,18,14.18,PF,few clouds,2021-06-06 03:13:51
29,Puerto Ayora,-0.7393,-90.3518,72.55,91,21,1.99,EC,few clouds,2021-06-06 03:13:51
30,Kodiak,57.79,-152.4072,60.31,41,1,20.71,US,clear sky,2021-06-06 03:12:52
31,Thompson,55.7435,-97.8558,53.76,94,90,11.5,CA,overcast clouds,2021-06-06 03:10:55
32,Pitimbu,-7.4706,-34.8086,75.79,87,82,9.22,BR,broken clouds,2021-06-06 03:17:11
33,Barentu,15.1139,37.5928,79.3,38,2,3.76,ER,clear sky,2021-06-06 03:17:11
34,Ostrovnoy,68.0531,39.5131,40.51,73,89,12.68,RU,overcast clouds,2021-06-06 03:08:06
35,Chokurdakh,70.6333,147.9167,37.06,80,100,18.5,RU,light rain,2021-06-06 03:14:27
36,Kushima,31.4583,131.2333,74.71,72,100,4.45,JP,overcast clouds,2021-06-06 03:16:16
37,Kenitra,34.261,-6.5802,62.73,87,0,1.1,MA,clear sky,2021-06-06 03:17:12
38,Yellowknife,62.456,-114.3525,60.57,51,86,11.99,CA,overcast clouds,2021-06-06 03:09:28
39,Bodden Town,19.2833,-81.25,82.4,63,20,11.97,KY,few clouds,2021-06-06 03:17:12
40,Bismarck,46.8083,-100.7837,87.64,37,1,0.0,US,clear sky,2021-06-06 03:05:15
41,Butaritari,3.0707,172.7902,82.53,74,35,7.14,KI,light rain,2021-06-06 03:13:53
42,Hilo,19.7297,-155.09,80.33,67,1,8.05,US,light rain,2021-06-06 03:12:22
43,East London,-33.0153,27.9116,55.74,59,0,11.23,ZA,clear sky,2021-06-06 03:15:01
44,Hermanus,-34.4187,19.2345,63.9,41,8,8.72,ZA,clear sky,2021-06-06 03:13:53
45,Souillac,-20.5167,57.5167,70.36,94,75,1.9,MU,broken clouds,2021-06-06 03:17:12
46,Oriximina,-1.7656,-55.8661,75.96,83,40,3.94,BR,scattered clouds,2021-06-06 03:17:13
47,Chicama,-7.8447,-79.1469,66.16,84,90,4.45,PE,overcast clouds,2021-06-06 03:17:13
48,Port Hedland,-20.3167,118.5667,82.45,26,85,19.57,AU,overcast clouds,2021-06-06 03:17:13
49,Kruisfontein,-34.0033,24.7314,51.73,28,0,9.26,ZA,clear sky,2021-06-06 03:17:13
50,Ilhabela,-23.7781,-45.3581,70.45,67,1,4.14,BR,clear sky,2021-06-06 03:17:13
51,Hobart,-42.8794,147.3294,54.91,62,75,1.99,AU,broken clouds,2021-06-06 03:14:03
52,Colac,-38.3333,143.5833,61.02,87,100,12.44,AU,overcast clouds,2021-06-06 03:17:14
53,Rawson,-43.3002,-65.1023,44.17,58,0,11.92,AR,clear sky,2021-06-06 03:14:25
54,Mareeba,-17.0,145.4333,75.49,57,13,7.0,AU,few clouds,2021-06-06 03:15:41
55,Bluff,-46.6,168.3333,49.8,70,78,4.74,NZ,broken clouds,2021-06-06 03:13:49
56,Yumen,40.2833,97.2,79.92,22,90,17.54,CN,overcast clouds,2021-06-06 03:14:15
57,La Palma,33.8464,-118.0467,79.02,71,1,3.0,US,clear sky,2021-06-06 03:07:33
58,Dingle,10.9995,122.6711,83.07,77,100,7.54,PH,overcast clouds,2021-06-06 03:14:04
59,Chara,56.9064,118.2631,80.28,25,35,9.78,RU,scattered clouds,2021-06-06 03:17:14
60,Vestmannaeyjar,63.4427,-20.2734,46.6,86,93,19.26,IS,overcast clouds,2021-06-06 03:17:14
61,Sarakhs,36.5449,61.1577,86.14,45,0,4.61,IR,clear sky,2021-06-06 03:17:15
62,The Valley,18.217,-63.0578,80.46,76,100,20.54,AI,overcast clouds,2021-06-06 03:14:09
63,Plerin,48.5425,-2.7798,55.44,87,20,1.99,FR,few clouds,2021-06-06 03:17:15
64,Bethel,41.3712,-73.414,79.92,64,1,5.75,US,clear sky,2021-06-06 03:17:15
65,Lubango,-14.9172,13.4925,52.81,58,39,2.1,AO,scattered clouds,2021-06-06 03:17:15
66,Tekeli,44.83,78.8239,62.67,49,3,2.24,KZ,clear sky,2021-06-06 03:17:16
67,Dalvik,65.9702,-18.5286,46.33,86,81,2.42,IS,broken clouds,2021-06-06 03:17:16
68,Tiksi,71.6872,128.8694,43.66,57,87,6.11,RU,overcast clouds,2021-06-06 03:17:16
69,Mincivan,39.0294,46.7185,65.84,78,49,1.72,AZ,scattered clouds,2021-06-06 03:17:16
70,Busselton,-33.65,115.3333,61.05,77,79,14.85,AU,broken clouds,2021-06-06 03:13:50
71,Ise,34.4833,136.7,71.62,90,100,4.88,JP,overcast clouds,2021-06-06 03:17:17
72,Newport,51.5877,-2.9984,59.16,92,100,2.53,GB,overcast clouds,2021-06-06 03:16:17
73,Paamiut,61.994,-49.6678,39.34,94,100,12.41,GL,light rain,2021-06-06 03:14:59
74,Hofn,64.2539,-15.2082,46.65,90,100,6.24,IS,overcast clouds,2021-06-06 03:14:11
75,Oranjemund,-28.55,16.4333,64.62,34,0,19.06,NA,clear sky,2021-06-06 03:17:17
76,Fortuna,40.5982,-124.1573,62.19,70,1,5.99,US,clear sky,2021-06-06 03:09:33
77,Kaitangata,-46.2817,169.8464,53.92,60,80,3.96,NZ,broken clouds,2021-06-06 03:12:34
78,Las Lomas,8.4333,-82.4,77.47,87,68,2.17,PA,broken clouds,2021-06-06 03:17:17
79,Clyde River,70.4692,-68.5914,32.23,100,90,18.41,CA,mist,2021-06-06 03:14:00
80,Samarina,57.8878,27.8054,55.29,81,35,5.08,RU,scattered clouds,2021-06-06 03:17:18
81,New Norfolk,-42.7826,147.0587,54.57,47,100,4.38,AU,overcast clouds,2021-06-06 03:11:57
82,Esperance,-33.8667,121.9,64.13,56,19,19.33,AU,few clouds,2021-06-06 03:14:05
83,Nyimba,-14.5566,30.8149,60.13,61,100,8.95,ZM,overcast clouds,2021-06-06 03:17:18
84,Upernavik,72.7868,-56.1549,34.39,85,4,3.65,GL,clear sky,2021-06-06 03:17:18
85,Vaini,-21.2,-175.2,78.96,73,40,2.3,TO,scattered clouds,2021-06-06 03:14:02
86,Naze,28.3667,129.4833,70.72,94,100,2.98,JP,overcast clouds,2021-06-06 03:13:02
87,Vao,-22.6667,167.4833,71.6,67,47,20.74,NC,scattered clouds,2021-06-06 03:17:19
88,Gizo,-8.103,156.8419,83.12,75,92,5.79,SB,light rain,2021-06-06 03:17:19
89,Sobolevo,54.4299,31.8996,54.59,78,73,5.57,RU,light rain,2021-06-06 03:17:19
90,Binalan,18.3275,121.5451,94.39,51,100,4.09,PH,overcast clouds,2021-06-06 03:17:19
91,Geraldton,-28.7667,114.6,68.13,55,0,7.83,AU,clear sky,2021-06-06 03:15:15
92,Sao Gabriel,-30.3364,-54.32,59.92,96,100,6.58,BR,light rain,2021-06-06 03:17:20
93,Saint-Philippe,-21.3585,55.7679,72.48,83,57,2.13,RE,light rain,2021-06-06 03:12:26
94,Narsaq,60.9167,-46.05,46.62,83,100,6.38,GL,overcast clouds,2021-06-06 03:17:20
95,Nyagan,62.1406,65.3936,66.92,47,90,10.65,RU,overcast clouds,2021-06-06 03:17:20
96,Dikson,73.5069,80.5464,30.72,95,100,11.5,RU,overcast clouds,2021-06-06 03:13:55
97,Kurdzhinovo,43.9884,40.9552,48.2,92,7,4.07,RU,clear sky,2021-06-06 03:17:20
98,Cairns,-16.9167,145.7667,79.11,63,40,19.57,AU,scattered clouds,2021-06-06 03:12:06
99,Puerto Escondido,15.85,-97.0667,83.03,78,100,5.68,MX,overcast clouds,2021-06-06 03:13:54
100,Isangel,-19.55,169.2667,78.91,78,75,13.85,VU,broken clouds,2021-06-06 03:17:21
101,Juneau,58.3019,-134.4197,53.22,91,90,1.01,US,light rain,2021-06-06 03:15:13
102,Daultala,33.1925,73.1413,86.63,38,77,4.25,PK,broken clouds,2021-06-06 03:17:21
103,Severo-Kurilsk,50.6789,156.125,46.71,89,69,8.19,RU,broken clouds,2021-06-06 03:10:25
104,Beisfjord,68.3751,17.5988,55.04,64,37,1.12,NO,scattered clouds,2021-06-06 03:17:21
105,Bratsk,56.1325,101.6142,52.29,48,100,12.82,RU,overcast clouds,2021-06-06 03:17:22
106,Tuktoyaktuk,69.4541,-133.0374,34.45,80,20,11.12,CA,few clouds,2021-06-06 03:15:11
107,Lagoa,39.05,-27.9833,62.98,88,99,9.95,PT,overcast clouds,2021-06-06 03:13:49
108,West Wendover,40.7391,-114.0733,87.01,8,1,14.97,US,clear sky,2021-06-06 03:13:30
109,Nanortalik,60.1432,-45.2371,41.04,81,100,4.61,GL,overcast clouds,2021-06-06 03:14:37
110,Hastings,50.8552,0.5729,56.71,84,13,4.52,GB,few clouds,2021-06-06 03:17:22
111,Mar Del Plata,-38.0023,-57.5575,48.13,57,0,7.0,AR,clear sky,2021-06-06 03:17:04
112,Bambous Virieux,-20.3428,57.7575,70.21,81,27,2.93,MU,scattered clouds,2021-06-06 03:14:06
113,Naron,43.5167,-8.1528,61.59,92,25,5.75,ES,scattered clouds,2021-06-06 03:17:23
114,Nelson Bay,-32.7167,152.15,63.77,54,0,1.99,AU,clear sky,2021-06-06 03:17:23
115,Kuusamo,65.9667,29.1833,53.64,76,0,6.91,FI,clear sky,2021-06-06 03:17:23
116,Kununurra,-15.7667,128.7333,82.38,26,40,10.36,AU,scattered clouds,2021-06-06 03:07:30
117,Jamestown,42.097,-79.2353,72.72,72,1,3.0,US,clear sky,2021-06-06 03:11:16
118,Castro,-24.7911,-50.0119,57.76,78,53,2.86,BR,broken clouds,2021-06-06 03:13:53
119,Marzuq,14.4,46.4667,76.41,21,11,4.85,YE,few clouds,2021-06-06 03:17:23
120,Deputatskiy,69.3,139.9,38.64,63,94,11.86,RU,overcast clouds,2021-06-06 03:15:57
121,Sabang,5.8933,95.3214,82.99,75,95,16.42,ID,overcast clouds,2021-06-06 03:17:24
122,Hellvik,59.9156,5.781,58.77,92,100,1.25,NO,overcast clouds,2021-06-06 03:17:24
123,Klaksvik,62.2266,-6.589,49.12,96,92,10.8,FO,overcast clouds,2021-06-06 03:14:33
124,Mahebourg,-20.4081,57.7,70.25,81,18,2.82,MU,few clouds,2021-06-06 03:12:05
125,Wuwei,37.9281,102.6414,73.42,36,100,11.1,CN,overcast clouds,2021-06-06 03:17:24
126,Kralendijk,12.15,-68.2667,80.58,78,75,17.27,BQ,broken clouds,2021-06-06 03:17:14
127,Chanika,-5.4167,38.0167,62.26,98,81,4.12,TZ,broken clouds,2021-06-06 03:17:25
128,Chuy,-33.6971,-53.4616,52.79,89,100,7.94,UY,light rain,2021-06-06 03:12:25
129,Novosil,52.9739,37.0405,52.29,98,100,8.37,RU,overcast clouds,2021-06-06 03:17:25
130,Madang,-5.2246,145.7966,85.35,70,55,7.25,PG,broken clouds,2021-06-06 03:15:29
131,Noumea,-22.2763,166.4572,77.0,99,96,13.94,NC,overcast clouds,2021-06-06 03:17:25
132,Tazovskiy,67.4667,78.7,34.84,66,98,13.04,RU,overcast clouds,2021-06-06 03:17:25
133,Mitu,1.1983,-70.1733,72.16,99,99,0.98,CO,overcast clouds,2021-06-06 03:17:26
134,Maseru,-29.3167,27.4833,33.8,50,0,3.15,LS,clear sky,2021-06-06 03:17:26
135,Manggar,-2.8833,108.2667,86.32,66,96,9.19,ID,overcast clouds,2021-06-06 03:16:27
136,Uige,-7.6087,15.0613,62.1,50,91,3.74,AO,overcast clouds,2021-06-06 03:17:26
137,Honiara,-9.4333,159.95,84.13,75,91,4.03,SB,overcast clouds,2021-06-06 03:17:26
138,Novopavlovka,51.2172,109.2091,74.52,38,96,8.39,RU,moderate rain,2021-06-06 03:17:27
139,Dunmore Town,25.5,-76.65,78.94,84,11,18.01,BS,few clouds,2021-06-06 03:17:27
140,Lebu,-37.6167,-73.65,48.52,79,91,10.98,CL,overcast clouds,2021-06-06 03:12:33
141,Cidreira,-30.1811,-50.2056,64.67,92,100,9.93,BR,light rain,2021-06-06 03:13:52
142,Iqaluit,63.7506,-68.5145,29.7,100,97,5.99,CA,overcast clouds,2021-06-06 03:11:55
143,Caramay,10.1815,119.236,84.2,72,100,5.01,PH,moderate rain,2021-06-06 03:17:27
144,Nantucket,41.2835,-70.0995,71.74,81,1,12.66,US,clear sky,2021-06-06 03:14:36
145,Svetlogorsk,52.6333,29.7333,54.45,82,97,5.5,BY,overcast clouds,2021-06-06 03:17:28
146,San Patricio,28.017,-97.5169,82.26,84,0,8.03,US,clear sky,2021-06-06 03:15:23
147,Necochea,-38.5473,-58.7368,46.33,76,0,10.51,AR,clear sky,2021-06-06 03:17:28
148,Oktyabrskoye,43.0645,44.7417,55.54,100,98,0.98,RU,overcast clouds,2021-06-06 03:17:28
149,Gombong,-7.6072,109.5142,93.83,64,16,2.33,ID,few clouds,2021-06-06 03:17:28
150,Najran,17.4924,44.1277,75.85,32,1,5.86,SA,clear sky,2021-06-06 03:17:29
151,Sistranda,63.7256,8.834,53.56,85,100,5.66,NO,overcast clouds,2021-06-06 03:17:29
152,Sao Filipe,14.8961,-24.4956,78.22,61,100,11.41,CV,overcast clouds,2021-06-06 03:17:29
153,Warrnambool,-38.3833,142.4833,61.81,82,100,18.05,AU,overcast clouds,2021-06-06 03:07:59
154,Khatanga,71.9667,102.5,36.73,71,100,12.03,RU,overcast clouds,2021-06-06 03:12:42
155,Namibe,-15.1961,12.1522,71.49,55,46,2.44,AO,scattered clouds,2021-06-06 03:08:22
156,Rancho Palos Verdes,33.7445,-118.387,75.67,86,20,4.0,US,few clouds,2021-06-06 03:17:29
157,Kyra,49.5776,111.9753,78.4,25,24,12.86,RU,few clouds,2021-06-06 03:17:30
158,Nabire,-3.3667,135.4833,87.22,64,60,4.43,ID,broken clouds,2021-06-06 03:14:25
159,Port Keats,-14.25,129.55,84.87,26,99,6.06,AU,overcast clouds,2021-06-06 03:17:30
160,Sao Raimundo Nonato,-9.0153,-42.6994,75.27,59,42,3.42,BR,scattered clouds,2021-06-06 03:17:30
161,Provideniya,64.3833,-173.3,41.54,64,37,1.59,RU,scattered clouds,2021-06-06 03:17:30
162,Lujan,-34.5703,-59.105,53.35,83,1,7.47,AR,clear sky,2021-06-06 03:17:31
163,Longyearbyen,78.2186,15.6401,35.44,69,75,13.8,SJ,broken clouds,2021-06-06 03:14:06
164,Fort Frances,48.5999,-93.4003,75.42,53,1,5.75,CA,clear sky,2021-06-06 03:12:38
165,Westport,41.1415,-73.3579,84.97,68,1,5.01,US,clear sky,2021-06-06 03:15:14
166,Puro,12.4841,123.3827,86.0,68,100,13.35,PH,overcast clouds,2021-06-06 03:17:31
167,Gat,31.61,34.7642,66.88,100,0,2.55,IL,clear sky,2021-06-06 03:14:55
168,Price,39.5994,-110.8107,83.46,15,1,6.91,US,clear sky,2021-06-06 03:15:32
169,Coahuayana,18.7333,-103.6833,79.5,86,95,1.86,MX,overcast clouds,2021-06-06 03:17:31
170,Amapa,1.0,-52.0,70.79,99,10,1.14,BR,clear sky,2021-06-06 03:16:29
171,Ola,59.5833,151.2833,44.17,85,100,16.67,RU,overcast clouds,2021-06-06 03:17:32
172,Hidalgotitlan,17.7833,-94.6333,78.13,85,100,5.66,MX,overcast clouds,2021-06-06 03:17:32
173,Aklavik,68.2191,-135.0107,41.14,75,97,8.48,CA,overcast clouds,2021-06-06 03:07:45
174,Rind,39.7597,45.18,57.52,49,0,2.75,AM,clear sky,2021-06-06 03:17:32
175,Pevek,69.7008,170.3133,47.46,66,77,8.5,RU,broken clouds,2021-06-06 03:14:17
176,Progreso,21.2833,-89.6667,80.71,68,100,11.9,MX,overcast clouds,2021-06-06 03:17:32
177,Mimarsinan,41.0032,28.5377,60.39,64,0,1.48,TR,clear sky,2021-06-06 03:17:33
178,Curitibanos,-27.2828,-50.5844,57.58,89,99,3.11,BR,overcast clouds,2021-06-06 03:17:33
179,Patiya,22.2931,91.9762,82.35,94,90,5.82,BD,overcast clouds,2021-06-06 03:17:33
180,Sioux Lookout,50.1001,-91.917,71.31,61,3,11.77,CA,clear sky,2021-06-06 03:14:49
181,Avarua,-21.2078,-159.775,75.25,69,40,8.05,CK,scattered clouds,2021-06-06 03:14:00
182,Port Said,31.2565,32.2841,72.68,66,0,7.96,EG,clear sky,2021-06-06 03:17:33
183,Manokwari,-0.8667,134.0833,82.98,72,100,6.53,ID,overcast clouds,2021-06-06 03:07:36
184,Leningradskiy,69.3833,178.4167,37.85,91,100,13.02,RU,overcast clouds,2021-06-06 03:14:13
185,Itoman,26.1247,127.6694,89.98,79,75,18.41,JP,broken clouds,2021-06-06 03:17:34
186,Georgetown,5.4112,100.3354,85.95,77,20,1.01,MY,few clouds,2021-06-06 03:12:06
187,Dzaoudzi,-12.7887,45.2699,80.49,74,40,21.85,YT,scattered clouds,2021-06-06 03:17:34
188,Kulhudhuffushi,6.6221,73.07,82.81,76,100,15.88,MV,overcast clouds,2021-06-06 03:08:07
189,Kaniama,-7.5667,24.1833,65.98,59,23,6.13,CD,few clouds,2021-06-06 03:17:34
190,Hithadhoo,-0.6,73.0833,83.1,73,99,13.4,MV,overcast clouds,2021-06-06 03:14:13
191,Talnakh,69.4865,88.3972,32.09,97,100,5.46,RU,light snow,2021-06-06 03:17:35
192,Luganville,-15.5333,167.1667,80.19,74,92,7.99,VU,overcast clouds,2021-06-06 03:17:35
193,Seoul,37.5683,126.9778,81.01,53,40,5.73,KR,scattered clouds,2021-06-06 03:15:20
194,Porto-Vecchio,41.591,9.2795,65.86,94,0,3.15,FR,clear sky,2021-06-06 03:17:14
195,Jaunpur,25.7333,82.6833,89.62,39,50,13.11,IN,scattered clouds,2021-06-06 03:17:35
196,Saskylakh,71.9167,114.0833,43.27,49,82,10.92,RU,broken clouds,2021-06-06 03:14:02
197,Kendari,-3.945,122.4989,85.24,63,29,5.57,ID,scattered clouds,2021-06-06 03:17:35
198,Santa Cruz,-17.8,-63.1667,71.06,94,90,6.53,BO,moderate rain,2021-06-06 03:15:11
199,Hobyo,5.3505,48.5268,77.56,85,54,20.42,SO,broken clouds,2021-06-06 03:17:36
200,Broome,42.2506,-75.833,70.61,73,68,2.73,US,broken clouds,2021-06-06 03:17:36
201,Shahjahanpur,27.8833,79.9167,96.69,25,74,5.97,IN,broken clouds,2021-06-06 03:17:36
202,Dudinka,69.4058,86.1778,33.01,91,100,9.19,RU,overcast clouds,2021-06-06 03:08:05
203,Taltal,-25.4,-70.4833,59.99,86,25,4.23,CL,scattered clouds,2021-06-06 03:17:36
204,Rawtenstall,53.7008,-2.2844,58.93,90,100,2.53,GB,overcast clouds,2021-06-06 03:17:37
205,Mount Isa,-20.7333,139.5,74.97,23,0,11.5,AU,clear sky,2021-06-06 03:17:37
206,Airai,-8.9266,125.4092,72.12,58,56,3.47,TL,broken clouds,2021-06-06 03:12:39
207,Camacha,33.0833,-16.3333,63.82,59,75,8.05,PT,broken clouds,2021-06-06 03:12:48
208,Bajil,15.0584,43.2851,88.16,55,0,2.84,YE,clear sky,2021-06-06 03:17:37
209,Torbay,47.6666,-52.7314,54.37,98,90,11.5,CA,overcast clouds,2021-06-06 03:17:38
210,Salalah,17.0151,54.0924,86.09,70,75,2.3,OM,broken clouds,2021-06-06 03:08:04
211,Jieshi,22.8134,115.8257,82.35,75,49,5.5,CN,scattered clouds,2021-06-06 03:17:38
212,Baykit,61.67,96.37,44.08,58,89,14.88,RU,overcast clouds,2021-06-06 03:08:21
213,Xuddur,4.1213,43.8894,70.39,85,30,11.92,SO,scattered clouds,2021-06-06 03:17:38
214,Kousseri,12.0769,15.0306,80.56,69,100,8.05,CM,overcast clouds,2021-06-06 03:17:38
215,Izumo,35.3667,132.7667,80.55,53,0,8.41,JP,clear sky,2021-06-06 03:17:39
216,Bredasdorp,-34.5322,20.0403,51.94,45,0,5.14,ZA,clear sky,2021-06-06 03:13:58
217,Kahului,20.8947,-156.47,83.46,61,20,23.02,US,few clouds,2021-06-06 03:14:17
218,Zaidpur,26.8333,81.3333,87.87,34,47,9.95,IN,scattered clouds,2021-06-06 03:17:39
219,Bijie,27.3125,105.2942,74.28,42,93,5.79,CN,overcast clouds,2021-06-06 03:17:39
220,Bengkulu,-3.8004,102.2655,81.91,75,14,1.16,ID,few clouds,2021-06-06 03:17:40
221,Jinan,36.6683,116.9972,94.62,19,11,11.01,CN,light rain,2021-06-06 03:14:32
222,Kongolo,-5.3833,27.0,69.78,75,46,3.49,CD,scattered clouds,2021-06-06 03:17:40
223,Somerset West,-34.084,18.8211,64.06,22,10,1.99,ZA,clear sky,2021-06-06 03:15:57
224,Katsuura,35.1333,140.3,69.91,93,100,3.51,JP,light rain,2021-06-06 03:14:29
225,Goderich,43.7501,-81.7165,76.21,87,9,12.93,CA,clear sky,2021-06-06 03:15:13
226,Preston,53.7667,-2.7167,60.78,82,100,1.32,GB,overcast clouds,2021-06-06 03:15:22
227,Bouar,5.934,15.596,64.78,96,100,0.36,CF,overcast clouds,2021-06-06 03:17:40
228,Hutchinson,38.0608,-97.9298,73.22,75,1,1.99,US,clear sky,2021-06-06 03:12:42
229,Paralimni,35.0375,33.9833,70.68,55,0,5.01,CY,clear sky,2021-06-06 03:17:41
230,Broken Hill,-31.95,141.4333,63.21,44,9,7.0,AU,clear sky,2021-06-06 03:13:57
231,Arraial Do Cabo,-22.9661,-42.0278,72.93,86,0,21.54,BR,clear sky,2021-06-06 03:14:02
232,Harper,4.375,-7.7169,77.7,88,83,3.4,LR,light rain,2021-06-06 03:14:27
233,Kingaroy,-26.5333,151.8333,67.05,36,0,4.61,AU,clear sky,2021-06-06 03:17:41
234,Mezhova,48.2532,36.7347,54.12,97,95,5.91,UA,overcast clouds,2021-06-06 03:17:41
235,Mayo,38.8876,-76.5119,79.57,83,1,1.01,US,clear sky,2021-06-06 03:15:57
236,Maluso,6.543,121.8753,87.89,80,100,3.94,PH,overcast clouds,2021-06-06 03:17:42
237,Hosbach,50.0,9.2,64.08,83,100,4.5,DE,overcast clouds,2021-06-06 03:17:42
238,Donceel,50.6483,5.32,57.07,94,75,4.61,BE,mist,2021-06-06 03:17:42
239,Diu,20.7141,70.9822,86.7,57,12,7.05,IN,few clouds,2021-06-06 03:17:42
240,Zhuhai,22.2769,113.5678,87.71,74,20,2.19,CN,few clouds,2021-06-06 03:17:43
241,Faanui,-16.4833,-151.75,80.87,73,9,9.91,PF,clear sky,2021-06-06 03:17:43
242,Port Elizabeth,-33.918,25.5701,54.32,53,0,9.73,ZA,clear sky,2021-06-06 03:14:08
243,Severodvinsk,64.5635,39.8302,50.11,70,100,10.0,RU,light rain,2021-06-06 03:17:43
244,Labuhan,-6.8844,112.2051,86.02,65,10,3.89,ID,clear sky,2021-06-06 03:17:43
245,Boyolangu,-8.1181,111.8935,84.83,68,11,5.66,ID,few clouds,2021-06-06 03:15:32
246,Merauke,-8.4667,140.3333,80.62,80,91,15.12,ID,overcast clouds,2021-06-06 03:17:44
247,Blackwater,-23.5833,148.8833,71.28,23,0,8.43,AU,clear sky,2021-06-06 03:17:44
248,Yushan,31.3776,120.9543,91.94,33,0,5.7,CN,clear sky,2021-06-06 03:17:44
249,Mount Gambier,-37.8333,140.7667,60.98,77,100,11.7,AU,light rain,2021-06-06 03:13:51
250,Kavieng,-2.5744,150.7967,82.78,75,100,0.81,PG,moderate rain,2021-06-06 03:17:44
251,Thessalon,46.2501,-83.5666,72.09,100,76,6.87,CA,broken clouds,2021-06-06 03:17:45
252,Guerrero Negro,27.9769,-114.0611,63.55,82,99,14.85,MX,overcast clouds,2021-06-06 03:17:45
253,Ponta Do Sol,32.6667,-17.1,67.01,75,55,5.01,PT,broken clouds,2021-06-06 03:14:35
254,Grand Forks,47.9417,-97.4337,85.93,39,40,8.05,US,scattered clouds,2021-06-06 03:16:42
255,Rocha,-34.4833,-54.3333,48.04,91,85,6.31,UY,overcast clouds,2021-06-06 03:14:32
256,Fort Nelson,58.8053,-122.7002,51.39,87,75,6.91,CA,broken clouds,2021-06-06 03:17:45
257,Rong Kwang,18.339,100.3174,85.48,76,100,3.47,TH,overcast clouds,2021-06-06 03:17:46
258,Palmer,42.1584,-72.3287,77.41,75,75,5.28,US,broken clouds,2021-06-06 03:15:32
259,Ilulissat,69.2167,-51.1,39.22,81,17,11.5,GL,few clouds,2021-06-06 03:14:42
260,Voh,-20.9667,164.7,74.48,56,100,12.03,NC,overcast clouds,2021-06-06 03:17:46
261,Meulaboh,4.1363,96.1285,81.82,69,97,3.24,ID,overcast clouds,2021-06-06 03:07:55
262,Surt,31.2089,16.5887,68.36,71,6,9.93,LY,clear sky,2021-06-06 03:17:46
263,Wynyard,-41.0,145.7167,52.86,80,100,9.22,AU,light rain,2021-06-06 03:17:46
264,Songjianghe,42.1859,127.479,57.02,85,100,4.27,CN,overcast clouds,2021-06-06 03:17:47
265,Brooks,50.5834,-111.8851,53.58,81,76,18.41,CA,broken clouds,2021-06-06 03:17:47
